source_path,condition_key,title,relation_type,legacy_field_path,legacy_value_exact,authored_read_exact,legacy_targets_in_source_order,resolved_canonical_ids,resolution_basis,resolution_state,target_count_before,target_count_after,semantic_change,reviewer,reviewed_on,determination_id
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Trust.md,third.trust,Trust,pairs,conditions.pairs,"""[[Betrayal]]. Trust names the read that a coupled boundary will hold through strain; Betrayal names when that boundary is broken against participation.""",[[Betrayal]]. Trust names the read that a coupled boundary will hold through strain; Betrayal names when that boundary is broken against participation.,"[""Betrayal""]","[""third.betrayal""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Trust.md,third.trust,Trust,traces,conditions.traces,"[""[[Relationship]]"",""[[Bearing Relation]]"",""[[Recurrence]]"",""[[Coupled Boundary]]""]","","[""Relationship"",""Bearing Relation"",""Recurrence"",""Coupled Boundary""]","[""third.relationship"",""second.bearing-relation"",""second.recurrence"",""second.coupled-boundary""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Trust.md,third.trust,Trust,nests,conditions.nests,"""within Relational Participation as a bearing-relations read. It does not replace direct retrace; it reads whether the structure for retrace remains intact through recurring participation.""",within Relational Participation as a bearing-relations read. It does not replace direct retrace; it reads whether the structure for retrace remains intact through recurring participation.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Trust.md,third.trust,Trust,reads,conditions.reads,"""Trust becomes readable where recurring participation shows that the coupled boundary of a relationship can hold, loosen, repair, and continue without losing retraceable support.""","Trust becomes readable where recurring participation shows that the coupled boundary of a relationship can hold, loosen, repair, and continue without losing retraceable support.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Trust.md,third.trust,Trust,carries,conditions.carries,"[""[[Betrayal]]""]","","[""Betrayal""]","[""third.betrayal""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,needs,needs,"[""[[Coupled Boundary]]"",""[[Compatibility]]""]","","[""Coupled Boundary"",""Compatibility""]","[""second.coupled-boundary"",""second.compatibility""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,holds,conditions.holds,"""[[Coupled Boundary]] and [[Compatibility]]. A boundary must be coupled and compatibility between participants must be required before a crossing can be read as violation rather than ordinary boundary change.""",[[Coupled Boundary]] and [[Compatibility]]. A boundary must be coupled and compatibility between participants must be required before a crossing can be read as violation rather than ordinary boundary change.,"[""Coupled Boundary"",""Compatibility""]","[""second.coupled-boundary"",""second.compatibility""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,pairs,conditions.pairs,"""[[Repair]]. Violation names the break of a coupled boundary against participation; Repair names the restoration of what the break damaged.""",[[Repair]]. Violation names the break of a coupled boundary against participation; Repair names the restoration of what the break damaged.,"[""Repair""]","[""third.repair""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,traces,conditions.traces,"[""[[Coupled Boundary]]"",""[[Compatibility]]""]","","[""Coupled Boundary"",""Compatibility""]","[""second.coupled-boundary"",""second.compatibility""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,nests,conditions.nests,"""within Relational Participation as a bearing-relations read on boundary conditions. It names where the structural requirement of compatible participation is overridden.""",within Relational Participation as a bearing-relations read on boundary conditions. It names where the structural requirement of compatible participation is overridden.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,reads,conditions.reads,"""Violation becomes readable where a coupled boundary is crossed or altered in a way that damages available bearing, support, or retraceable participation.""","Violation becomes readable where a coupled boundary is crossed or altered in a way that damages available bearing, support, or retraceable participation.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Bearing Relations/Violation.md,third.violation,Violation,carries,conditions.carries,"[""[[Betrayal]]"",""[[Repair]]"",""[[Harm]]"",""[[Domination]]""]","","[""Betrayal"",""Repair"",""Harm"",""Domination""]","[""third.betrayal"",""third.repair"",""third.harm"",""third.domination""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,needs,needs,"[""[[Field of Participation]]"",""[[Organic Field]]"",""[[Bearing Relation]]"",""[[Coupling]]""]","","[""Field of Participation"",""Organic Field"",""Bearing Relation"",""Coupling""]","[""third.field-of-participation"",""third.organic-field"",""second.bearing-relation"",""second.coupling""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,holds,conditions.holds,"""[[Field of Participation]], [[Organic Field]], [[Bearing Relation]], and [[Coupling]]. Field of Participation must structure a recurring scope and bearing must be traceable across coupling before relational conditions can become a named field.""","[[Field of Participation]], [[Organic Field]], [[Bearing Relation]], and [[Coupling]]. Field of Participation must structure a recurring scope and bearing must be traceable across coupling before relational conditions can become a named field.","[""Field of Participation"",""Organic Field"",""Bearing Relation"",""Coupling""]","[""third.field-of-participation"",""third.organic-field"",""second.bearing-relation"",""second.coupling""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,pairs,conditions.pairs,"""[[Our Story Field]]. Relational Participation Field names the field of enacted present relation — how bearing, care, harm, and repair proceed between participants; Our Story Field names the field of carried prior relation — what has been passed forward through history, memory, and inheritance. Present participation accumulates into history; history shapes the field of present participation.""","[[Our Story Field]]. Relational Participation Field names the field of enacted present relation — how bearing, care, harm, and repair proceed between participants; Our Story Field names the field of carried prior relation — what has been passed forward through history, memory, and inheritance. Present participation accumulates into history; history shapes the field of present participation.","[""Our Story Field""]","[""third.our-story-field""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,traces,conditions.traces,"[""[[Field of Participation]]"",""[[Organic Field]]"",""[[Bearing Relation]]"",""[[Coupling]]""]","","[""Field of Participation"",""Organic Field"",""Bearing Relation"",""Coupling""]","[""third.field-of-participation"",""third.organic-field"",""second.bearing-relation"",""second.coupling""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,nests,conditions.nests,"""as a public field container for relational participation reads.""",as a public field container for relational participation reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,reads,conditions.reads,"""where relations between participants become organised enough to be read through care, harm, repair, reciprocity, control, or maintained coupling.""","where relations between participants become organised enough to be read through care, harm, repair, reciprocity, control, or maintained coupling.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Relational Participation Field.md,third.relational-participation-field,Relational Participation Field,carries,conditions.carries,"[""[[Bearing Relations]]"",""[[Safety]]"",""[[Parenting as Maintained Coupling]]""]","","[""Bearing Relations"",""Safety"",""Parenting as Maintained Coupling""]","[""third.bearing-relations"",""third.safety"",""third.relational-participation.applied.parenting-as-maintained-coupling""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,needs,needs,"[""[[Safety]]"",""[[Boundary]]"",""[[Compatibility]]"",""[[Closure Scope]]""]","","[""Safety"",""Boundary"",""Compatibility"",""Closure Scope""]","[""third.safety"",""first.boundary"",""second.compatibility"",""second.closure-scope""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,holds,conditions.holds,"""[[Safety]], [[Boundary]], [[Compatibility]], and [[Closure Scope]]. A safety condition must be at stake, a boundary must locate the edge, and compatibility must govern what can cross before the condition can be read as a safety boundary.""","[[Safety]], [[Boundary]], [[Compatibility]], and [[Closure Scope]]. A safety condition must be at stake, a boundary must locate the edge, and compatibility must govern what can cross before the condition can be read as a safety boundary.","[""Safety"",""Boundary"",""Compatibility"",""Closure Scope""]","[""third.safety"",""first.boundary"",""second.compatibility"",""second.closure-scope""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,pairs,conditions.pairs,"""No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.""",No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,traces,conditions.traces,"[""[[Safety]]"",""[[Boundary]]"",""[[Compatibility]]"",""[[Closure Scope]]""]","","[""Safety"",""Boundary"",""Compatibility"",""Closure Scope""]","[""third.safety"",""first.boundary"",""second.compatibility"",""second.closure-scope""]",exact-title,resolved,4,4,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,nests,conditions.nests,"""within Relational Participation as the closure-scope condition through which compatible and incompatible bearing are kept separable.""",within Relational Participation as the closure-scope condition through which compatible and incompatible bearing are kept separable.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,reads,conditions.reads,"""Safety Boundary becomes readable where a located limit preserves compatible participation without turning protection into forced control.""",Safety Boundary becomes readable where a located limit preserves compatible participation without turning protection into forced control.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety Boundary.md,third.safety-boundary,Safety Boundary,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,needs,needs,"[""[[Branch]]"",""[[Relational Participation Field]]"",""[[Availability]]"",""[[Compatibility]]"",""[[Collapse]]"",""[[Boundary]]""]","","[""Branch"",""Relational Participation Field"",""Availability"",""Compatibility"",""Collapse"",""Boundary""]","[""third.branch"",""third.relational-participation-field"",""first.availability"",""second.compatibility"",""second.collapse"",""first.boundary""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,holds,conditions.holds,"""[[Branch]], [[Relational Participation Field]], [[Availability]], [[Compatibility]], [[Collapse]], and [[Boundary]]. Availability must be at stake and incompatibility or collapse must be a readable threat before the preservation of available bearing can be named as safety.""","[[Branch]], [[Relational Participation Field]], [[Availability]], [[Compatibility]], [[Collapse]], and [[Boundary]]. Availability must be at stake and incompatibility or collapse must be a readable threat before the preservation of available bearing can be named as safety.","[""Branch"",""Relational Participation Field"",""Availability"",""Compatibility"",""Collapse"",""Boundary""]","[""third.branch"",""third.relational-participation-field"",""first.availability"",""second.compatibility"",""second.collapse"",""first.boundary""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,pairs,conditions.pairs,"""[[Harm]]. Safety names the condition through which available bearing is preserved; Harm names carrying that damages or removes available bearing.""",[[Harm]]. Safety names the condition through which available bearing is preserved; Harm names carrying that damages or removes available bearing.,"[""Harm""]","[""third.harm""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,traces,conditions.traces,"[""[[Branch]]"",""[[Relational Participation Field]]"",""[[Availability]]"",""[[Compatibility]]"",""[[Collapse]]"",""[[Boundary]]""]","","[""Branch"",""Relational Participation Field"",""Availability"",""Compatibility"",""Collapse"",""Boundary""]","[""third.branch"",""third.relational-participation-field"",""first.availability"",""second.compatibility"",""second.collapse"",""first.boundary""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,nests,conditions.nests,"""within Relational Participation as the branch-level condition through which compatible bearing is protected from violation and collapse.""",within Relational Participation as the branch-level condition through which compatible bearing is protected from violation and collapse.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,reads,conditions.reads,"""Safety becomes readable where participation remains protected from incompatible collapse while preserving the availability required for relation to continue.""",Safety becomes readable where participation remains protected from incompatible collapse while preserving the availability required for relation to continue.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Relational Participation/Safety/Safety.md,third.safety,Safety,carries,conditions.carries,"[""[[Safety Boundary]]""]","","[""Safety Boundary""]","[""third.safety-boundary""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,needs,needs,"[""[[Society Field]]"",""[[Civil]]"",""[[Consent]]"",""[[Violation]]"",""[[Repair]]"",""[[Boundary]]"",""[[Constrained Resolution]]"",""[[Competence Boundary]]"",""[[Destination-Led Carrying]]"",""[[Thin Carrying]]""]","","[""Society Field"",""Civil"",""Consent"",""Violation"",""Repair"",""Boundary"",""Constrained Resolution"",""Competence Boundary"",""Destination-Led Carrying"",""Thin Carrying""]","[""third.society-field"",""third.civil"",""third.consent"",""third.violation"",""third.repair"",""first.boundary"",""third.constrained-resolution"",""third.competence-boundary"",""third.destination-led-carrying"",""third.thin-carrying""]",exact-title,resolved,10,10,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,holds,conditions.holds,"""[[Society Field]], [[Civil]], [[Consent]], [[Violation]], [[Repair]], [[Boundary]], [[Constrained Resolution]], [[Competence Boundary]], [[Destination-Led Carrying]], and [[Thin Carrying]]. Compatible boundary-crossing must be distinguishable from incompatible boundary-crossing, civil order must require public answerability, and a procedure for determining which occurred must be available before the formal institution of Violation and Repair can be named as Law.""","[[Society Field]], [[Civil]], [[Consent]], [[Violation]], [[Repair]], [[Boundary]], [[Constrained Resolution]], [[Competence Boundary]], [[Destination-Led Carrying]], and [[Thin Carrying]]. Compatible boundary-crossing must be distinguishable from incompatible boundary-crossing, civil order must require public answerability, and a procedure for determining which occurred must be available before the formal institution of Violation and Repair can be named as Law.","[""Society Field"",""Civil"",""Consent"",""Violation"",""Repair"",""Boundary"",""Constrained Resolution"",""Competence Boundary"",""Destination-Led Carrying"",""Thin Carrying""]","[""third.society-field"",""third.civil"",""third.consent"",""third.violation"",""third.repair"",""first.boundary"",""third.constrained-resolution"",""third.competence-boundary"",""third.destination-led-carrying"",""third.thin-carrying""]",exact-title,resolved,10,10,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Law names the formal institution through which Violation is recognised and Repair is structurally obligated; its structural contrast — informal or customary resolution that holds the same conditions without institutional procedure — is not yet a named vault term.""",No lateral pair is required at this placement yet. Law names the formal institution through which Violation is recognised and Repair is structurally obligated; its structural contrast — informal or customary resolution that holds the same conditions without institutional procedure — is not yet a named vault term.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,traces,conditions.traces,"[""[[Society Field]]"",""[[Civil]]"",""[[Consent]]"",""[[Violation]]"",""[[Repair]]"",""[[Boundary]]"",""[[Constrained Resolution]]"",""[[Competence Boundary]]"",""[[Destination-Led Carrying]]"",""[[Thin Carrying]]""]","","[""Society Field"",""Civil"",""Consent"",""Violation"",""Repair"",""Boundary"",""Constrained Resolution"",""Competence Boundary"",""Destination-Led Carrying"",""Thin Carrying""]","[""third.society-field"",""third.civil"",""third.consent"",""third.violation"",""third.repair"",""first.boundary"",""third.constrained-resolution"",""third.competence-boundary"",""third.destination-led-carrying"",""third.thin-carrying""]",exact-title,resolved,10,10,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,nests,conditions.nests,"""within Society Field as an applied domain read — the institutional practice through which Society-level structural conditions (Consent, Violation, Repair, Obligation) are made explicit, scoped, and procedurally enforceable.""","within Society Field as an applied domain read — the institutional practice through which Society-level structural conditions (Consent, Violation, Repair, Obligation) are made explicit, scoped, and procedurally enforceable.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,reads,conditions.reads,"""Law becomes readable where compatible and incompatible boundary-crossing are given formal names, where the determination of which occurred is structured by procedure rather than by relational negotiation, and where the obligation to repair follows from the determination rather than from willingness.""","Law becomes readable where compatible and incompatible boundary-crossing are given formal names, where the determination of which occurred is structured by procedure rather than by relational negotiation, and where the obligation to repair follows from the determination rather than from willingness.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Applied Reads/Law.md,third.law,Law,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,needs,needs,"[""[[Society Field]]"",""[[Society]]"",""[[Boundary]]"",""[[Participation]]"",""[[Recognition Read|Recognition]]"",""[[Consent]]"",""[[Restraint]]"",""[[Repair]]""]","","[""Society Field"",""Society"",""Boundary"",""Participation"",""Recognition Read"",""Consent"",""Restraint"",""Repair""]","[""third.society-field"",""third.society"",""first.boundary"",""second.participation"",""second.recognition-read"",""third.consent"",""third.restraint"",""third.repair""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,holds,conditions.holds,"""[[Society Field]], [[Society]], [[Boundary]], [[Participation]], [[Recognition Read|Recognition]], [[Consent]], [[Restraint]], and [[Repair]]. A public field must be present, participants must remain distinct, boundaries must be recognised, and repair must remain possible before relation can be named as civil.""","[[Society Field]], [[Society]], [[Boundary]], [[Participation]], [[Recognition Read|Recognition]], [[Consent]], [[Restraint]], and [[Repair]]. A public field must be present, participants must remain distinct, boundaries must be recognised, and repair must remain possible before relation can be named as civil.","[""Society Field"",""Society"",""Boundary"",""Participation"",""Recognition Read"",""Consent"",""Restraint"",""Repair""]","[""third.society-field"",""third.society"",""first.boundary"",""second.participation"",""second.recognition-read"",""third.consent"",""third.restraint"",""third.repair""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,pairs,conditions.pairs,"""No lateral pair is required at this placement yet. Civil inherits its structural contrasts from deeper conditions: participation without coercion, boundary without exclusion, restraint without domination, and repair after breach.""","No lateral pair is required at this placement yet. Civil inherits its structural contrasts from deeper conditions: participation without coercion, boundary without exclusion, restraint without domination, and repair after breach.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,traces,conditions.traces,"[""[[Society Field]]"",""[[Society]]"",""[[Boundary]]"",""[[Participation]]"",""[[Recognition Read|Recognition]]"",""[[Consent]]"",""[[Restraint]]"",""[[Repair]]""]","","[""Society Field"",""Society"",""Boundary"",""Participation"",""Recognition Read"",""Consent"",""Restraint"",""Repair""]","[""third.society-field"",""third.society"",""first.boundary"",""second.participation"",""second.recognition-read"",""third.consent"",""third.restraint"",""third.repair""]",exact-title,resolved,8,8,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,nests,conditions.nests,"""within the Society Field as the public condition through which participants who are not necessarily kin, identical, or intimate can remain in shared order.""","within the Society Field as the public condition through which participants who are not necessarily kin, identical, or intimate can remain in shared order.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,reads,conditions.reads,"""Civil becomes readable where difference remains in public relation through recognised boundary, mutual answerability, restraint, and the possibility of repair.""","Civil becomes readable where difference remains in public relation through recognised boundary, mutual answerability, restraint, and the possibility of repair.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Civil.md,third.civil,Civil,carries,conditions.carries,"[""[[Law]]""]","","[""Law""]","[""third.law""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,needs,needs,"[""[[Society Field]]"",""[[Boundary]]"",""[[Recognition Read|Recognition]]"",""[[Participation]]"",""[[Compatibility]]"",""[[Closure Scope]]"",""[[Society]]""]","","[""Society Field"",""Boundary"",""Recognition Read"",""Participation"",""Compatibility"",""Closure Scope"",""Society""]","[""third.society-field"",""first.boundary"",""second.recognition-read"",""second.participation"",""second.compatibility"",""second.closure-scope"",""third.society""]",exact-title,resolved,7,7,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,holds,conditions.holds,"""[[Society Field]], [[Boundary]], [[Recognition Read|Recognition]], [[Participation]], [[Compatibility]], [[Closure Scope]], and [[Society]]. A boundary must locate what is at stake, recognition must make it available, and compatibility must hold before permission for carrying can be named as consent.""","[[Society Field]], [[Boundary]], [[Recognition Read|Recognition]], [[Participation]], [[Compatibility]], [[Closure Scope]], and [[Society]]. A boundary must locate what is at stake, recognition must make it available, and compatibility must hold before permission for carrying can be named as consent.","[""Society Field"",""Boundary"",""Recognition Read"",""Participation"",""Compatibility"",""Closure Scope"",""Society""]","[""third.society-field"",""first.boundary"",""second.recognition-read"",""second.participation"",""second.compatibility"",""second.closure-scope"",""third.society""]",exact-title,resolved,7,7,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,pairs,conditions.pairs,"""No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.""",No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,traces,conditions.traces,"[""[[Society Field]]"",""[[Boundary]]"",""[[Recognition Read|Recognition]]"",""[[Participation]]"",""[[Compatibility]]"",""[[Closure Scope]]"",""[[Society]]""]","","[""Society Field"",""Boundary"",""Recognition Read"",""Participation"",""Compatibility"",""Closure Scope"",""Society""]","[""third.society-field"",""first.boundary"",""second.recognition-read"",""second.participation"",""second.compatibility"",""second.closure-scope"",""third.society""]",exact-title,resolved,7,7,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,nests,conditions.nests,"""within the Society Field as the structural condition through which participation is made available within a recognised boundary.""",within the Society Field as the structural condition through which participation is made available within a recognised boundary.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,reads,conditions.reads,"""Consent becomes readable where participation can proceed, pause, change, or stop through a recognised boundary at the relevant closure scope.""","Consent becomes readable where participation can proceed, pause, change, or stop through a recognised boundary at the relevant closure scope.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Consent.md,third.consent,Consent,carries,conditions.carries,[],No demonstrated downstream carry is currently determined.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,needs,needs,"[""[[Carrying]]"",""[[Ship and Ark]]"",""[[Progress]]"",""[[Society]]"",""[[Dependency]]""]","","[""Carrying"",""Ship and Ark"",""Progress"",""Society"",""Dependency""]","[""second.carrying"",""third.ship-and-ark"",""second.progress"",""third.society"",""second.dependency""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,holds,conditions.holds,"""[[Carrying]], [[Ship and Ark]], [[Progress]], [[Society]], and [[Dependency]]. Carrying must be present and an intended endpoint must shape the direction before destination-led organisation can be named.""","[[Carrying]], [[Ship and Ark]], [[Progress]], [[Society]], and [[Dependency]]. Carrying must be present and an intended endpoint must shape the direction before destination-led organisation can be named.","[""Carrying"",""Ship and Ark"",""Progress"",""Society"",""Dependency""]","[""second.carrying"",""third.ship-and-ark"",""second.progress"",""third.society"",""second.dependency""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,pairs,conditions.pairs,"""[[Thin Carrying]]. Destination-Led Carrying names the condition through which carrying is shaped by intended endpoints; Thin Carrying names the structural consequence when that carrying loses relational depth.""",[[Thin Carrying]]. Destination-Led Carrying names the condition through which carrying is shaped by intended endpoints; Thin Carrying names the structural consequence when that carrying loses relational depth.,"[""Thin Carrying""]","[""third.thin-carrying""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
